,ClipID,Boredom,Engagement,Confusion,Frustration 
5075,4110211076.avi,2,3,0,0
5076,4110211078.avi,2,1,1,2
5077,4110211079.avi,2,2,1,0
5078,4110211080.avi,2,2,2,2
5079,4110212003.avi,0,2,2,0
5080,4110212004.avi,2,2,1,0
5081,4110212007.avi,0,2,0,0
5082,4110212008.avi,0,2,0,0
5083,4110212009.avi,2,2,0,0
5084,4110212010.avi,0,2,0,0
5085,4110212011.avi,1,2,1,1
5086,4110212013.avi,1,3,0,0
5087,4110212014.avi,3,3,0,0
5088,4110212015.avi,2,2,0,1
5089,4110212016.avi,1,2,0,0
5090,4110212017.avi,2,2,0,0
5091,4110212018.avi,1,2,1,1
5092,4110212019.avi,2,2,0,1
5093,4110212021.avi,2,3,0,0
5094,4110212023.avi,2,2,1,1
5095,4110212024.avi,2,2,0,2
5096,4110212026.avi,2,2,2,2
5097,4110212027.avi,2,2,0,0
5098,4110212029.avi,2,2,1,0
5099,4110212030.avi,1,3,1,1
5100,4110212033.avi,2,2,0,0
5101,4110212034.avi,3,1,2,0
5102,4110212035.avi,1,2,0,0
5103,4110212036.avi,2,1,2,1
5104,4110212038.avi,2,2,2,0
5105,4110212039.avi,1,3,1,0
5106,4110212041.avi,1,2,1,3
5107,4110212042.avi,0,2,0,0
5108,4110212044.avi,1,3,1,0
5109,4110212045.avi,1,2,0,0
5110,4110212046.avi,1,2,0,0
5111,4110212047.avi,1,3,1,0
5112,4110212049.avi,3,1,1,1
5113,4110212050.avi,2,2,0,2
5114,4110212051.avi,2,1,0,1
5115,4110212052.avi,0,3,0,0
5116,4110212053.avi,2,2,0,0
5117,4110212054.avi,2,2,0,0
5118,4110212055.avi,0,2,0,0
5119,4110212056.avi,1,2,0,1
5120,4110212059.avi,2,2,1,0
5121,4110212061.avi,3,2,0,0
5122,4110212062.avi,3,1,1,0
5123,4110212063.avi,2,2,1,1
5124,4110212064.avi,0,2,0,0
5125,4110212069.avi,3,2,1,1
5126,4110311001.avi,0,3,0,0
5127,4110311003.avi,0,3,0,0
5128,4110311004.avi,0,3,0,0
5129,4110311005.avi,1,2,0,0
5130,4110311006.avi,2,1,0,1
5131,4110311012.avi,3,2,2,0
5132,4110311015.avi,2,3,0,0
5133,4110311017.avi,2,2,1,0
5134,4110311018.avi,3,3,0,0
5135,4110311019.avi,3,2,0,0
5136,4110311020.avi,3,2,0,0
5137,4110311021.avi,2,2,0,1
5138,4110311023.avi,2,1,2,3
5139,4110311030.avi,3,2,0,0
5140,4110311031.avi,1,3,0,0
5141,4110311032.avi,2,2,0,0
5142,4110311033.avi,0,2,0,1
5143,4110311034.avi,2,2,1,2
5144,4110311036.avi,1,3,0,0
5145,4110311037.avi,0,3,1,1
5146,4110311038.avi,0,3,0,0
5147,4110311042.avi,0,3,0,0
5148,4110311043.avi,2,3,0,0
5149,4110311044.avi,0,2,0,0
5150,4110311045.avi,3,1,0,2
5151,4110311046.avi,2,2,2,1
5152,4110311048.avi,2,1,0,2
5153,4110311049.avi,3,2,0,1
5154,4110311050.avi,2,2,0,2
5155,4110311053.avi,1,3,0,0
5156,4110311054.avi,0,1,0,0
5157,4110311057.avi,2,2,0,0
5158,4110311061.avi,1,2,0,0
5159,4110311062.avi,2,1,1,1
5160,4110311064.avi,2,2,1,0
5161,4110311065.avi,1,2,0,0
5162,4110311067.avi,2,2,0,0
5163,4110311068.avi,2,2,0,0
5164,4110311072.avi,1,2,0,0
5165,4110312006.avi,0,3,0,0
5166,4110312007.avi,3,2,2,2
5167,4110312008.avi,2,2,2,0
5168,4110312009.avi,2,1,2,0
5169,4110312013.avi,3,2,0,0
5170,4110312023.avi,0,3,0,0
5171,4110312024.avi,0,3,0,0
5172,4110312025.avi,0,3,0,0
5173,4110312027.avi,3,2,0,0
5174,4110312030.avi,0,3,0,0
5175,4110312031.avi,2,2,1,1
5176,4110312048.avi,0,2,1,1
5177,4110312049.avi,2,2,0,0
5178,4110312078.avi,0,3,0,0
5179,414081010.avi,0,3,0,0
5180,414081011.avi,2,3,1,0
5181,4140810110.avi,0,3,0,0
5182,4140810114.avi,0,3,0,0
5183,4140810117.avi,1,3,1,0
5184,4140810122.avi,0,3,0,0
5185,4140810124.avi,0,3,0,0
5186,4140810125.avi,0,3,0,0
5187,4140810126.avi,0,3,0,0
5188,4140810127.avi,0,3,0,0
5189,4140810128.avi,0,3,0,0
5190,4140810129.avi,1,2,0,1
5191,414081013.avi,0,2,0,0
5192,4140810132.avi,1,3,1,1
5193,4140810133.avi,2,3,0,1
5194,4140810135.avi,1,2,0,0
5195,4140810136.avi,1,3,1,0
5196,4140810138.avi,1,3,0,0
5197,4140810139.avi,1,2,1,1
5198,4140810140.avi,1,2,1,2
5199,4140810142.avi,1,3,1,1
5200,4140810143.avi,0,3,0,0
5201,4140810144.avi,1,3,0,0
5202,4140810145.avi,0,3,0,0
5203,4140810146.avi,0,3,2,1
5204,4140810148.avi,0,3,0,0
5205,414081015.avi,2,2,1,0
5206,4140810150.avi,0,3,0,0
5207,4140810151.avi,1,3,0,0
5208,4140810152.avi,0,3,1,0
5209,4140810153.avi,2,1,0,1
5210,4140810154.avi,1,3,1,1
5211,4140810158.avi,0,3,0,0
5212,4140810159.avi,2,2,0,0
5213,414081016.avi,1,3,0,0
5214,4140810162.avi,2,1,1,0
5215,4140810163.avi,1,3,1,1
5216,4140810164.avi,1,3,0,0
5217,4140810165.avi,1,3,0,0
5218,414081017.avi,2,3,0,0
5219,4140810171.avi,1,2,1,1
5220,4140810173.avi,2,3,1,0
5221,4140810175.avi,1,3,1,0
5222,4140810176.avi,1,3,0,0
5223,4140810179.avi,1,2,0,0
5224,414081018.avi,0,3,0,0
5225,4140810180.avi,1,3,1,1
5226,4140810181.avi,1,3,0,0
5227,4140810182.avi,0,3,0,0
5228,4140810183.avi,0,3,0,0
5229,4140810184.avi,1,2,1,1
5230,4140810185.avi,0,3,0,0
5231,414081019.avi,0,3,0,0
5232,414081021.avi,0,3,0,0
5233,4140810210.avi,2,1,0,0
5234,4140810211.avi,1,3,1,1
5235,4140810212.avi,1,2,1,1
5236,4140810215.avi,1,2,0,0
5237,4140810217.avi,2,1,0,0
5238,4140810219.avi,2,1,0,1
5239,4140810220.avi,0,3,0,0
5240,4140810221.avi,1,2,1,0
5241,4140810222.avi,2,3,1,0
5242,4140810223.avi,0,3,0,0
5243,4140810224.avi,1,3,1,0
5244,4140810225.avi,1,2,0,1
5245,4140810226.avi,1,2,0,1
5246,4140810228.avi,1,3,0,0
5247,4140810229.avi,1,3,0,0
5248,414081023.avi,1,3,0,0
5249,4140810230.avi,0,3,0,0
5250,4140810233.avi,1,3,1,1
5251,4140810234.avi,2,2,1,0
5252,4140810237.avi,0,3,0,0
5253,4140810239.avi,0,3,0,0
5254,4140810240.avi,1,3,0,0
5255,4140810242.avi,0,2,0,0
5256,4140810244.avi,1,2,0,0
5257,4140810246.avi,1,3,0,0
5258,4140810247.avi,1,2,1,0
5259,4140810249.avi,1,2,1,0
5260,414081025.avi,0,3,0,0
5261,4140810250.avi,1,2,1,0
5262,4140810251.avi,0,3,0,0
5263,4140810252.avi,2,3,1,2
5264,4140810253.avi,1,2,2,0
5265,4140810254.avi,1,3,0,0
5266,4140810255.avi,2,3,0,0
5267,4140810256.avi,1,3,0,0
5268,4140810257.avi,1,2,0,0
5269,4140810258.avi,0,3,0,0
5270,4140810259.avi,1,3,0,0
5271,414081026.avi,0,3,0,0
5272,4140810264.avi,0,3,0,0
5273,4140810265.avi,1,3,1,0
5274,4140810266.avi,0,3,0,0
5275,4140810268.avi,1,3,1,1
5276,4140810269.avi,1,3,1,1
5277,414081027.avi,1,3,0,0
5278,4140810270.avi,0,2,0,0
5279,4140810271.avi,0,3,2,0
5280,4140810272.avi,1,1,0,0
5281,4140810273.avi,1,2,1,0
5282,4140810274.avi,1,3,1,0
5283,4140810276.avi,1,3,1,0
5284,4140810277.avi,1,3,1,1
5285,4140810278.avi,1,2,1,0
5286,4140810279.avi,1,3,1,1
5287,414081028.avi,1,2,0,0
5288,4140810280.avi,1,3,1,1
5289,414081029.avi,1,2,1,0
5290,459999011.avi,0,3,0,0
5291,4599990110.avi,1,2,0,0
5292,4599990112.avi,1,3,0,0
5293,4599990113.avi,1,3,1,0
5294,4599990114.avi,0,3,0,0
5295,4599990116.avi,1,3,0,0
5296,4599990117.avi,1,3,0,0
5297,4599990118.avi,0,3,1,0
5298,4599990119.avi,1,3,0,0
5299,459999012.avi,1,2,1,1
5300,4599990120.avi,0,2,2,1
5301,4599990125.avi,0,3,0,0
5302,4599990126.avi,1,2,0,1
5303,4599990128.avi,2,3,1,1
5304,4599990129.avi,0,2,1,1
5305,459999013.avi,1,3,2,1
5306,4599990130.avi,0,3,1,0
5307,4599990131.avi,0,3,2,0
5308,4599990132.avi,1,1,1,1
5309,4599990133.avi,2,2,1,1
5310,4599990134.avi,0,3,1,0
5311,4599990136.avi,1,3,0,0
5312,4599990137.avi,1,3,0,0
5313,4599990139.avi,0,3,0,0
5314,4599990141.avi,0,3,0,0
5315,4599990144.avi,1,3,1,0
5316,4599990146.avi,0,3,0,0
5317,4599990148.avi,1,2,1,1
5318,4599990149.avi,1,3,1,0
5319,4599990153.avi,3,3,1,0
5320,4599990154.avi,1,3,0,0
5321,4599990155.avi,1,3,0,0
5322,459999016.avi,2,3,0,0
5323,4599990163.avi,1,2,1,1
5324,4599990165.avi,0,3,0,0
5325,4599990166.avi,2,3,1,1
5326,4599990168.avi,2,3,0,0
5327,459999017.avi,1,2,0,0
5328,4599990171.avi,1,3,0,0
5329,459999021.avi,0,3,0,0
5330,4599990211.avi,3,3,1,0
5331,4599990212.avi,0,3,0,0
5332,4599990214.avi,1,2,1,1
5333,4599990216.avi,1,3,0,0
5334,4599990218.avi,0,3,0,0
5335,459999022.avi,1,3,1,0
5336,4599990221.avi,0,3,0,0
5337,4599990222.avi,0,3,0,0
5338,4599990223.avi,0,3,0,0
5339,4599990224.avi,1,3,0,0
5340,4599990226.avi,0,3,0,0
5341,4599990231.avi,1,3,1,0
5342,4599990233.avi,1,2,0,1
5343,4599990234.avi,0,3,0,0
5344,4599990235.avi,0,1,0,1
5345,4599990238.avi,0,3,1,0
5346,459999024.avi,2,3,3,0
5347,4599990240.avi,2,3,1,1
5348,4599990241.avi,1,3,1,0
5349,4599990243.avi,1,2,1,0
5350,4599990244.avi,1,3,0,0
5351,4599990245.avi,1,2,2,0
5352,4599990246.avi,0,3,0,0
5353,4599990247.avi,0,3,0,0
5354,4599990248.avi,1,2,1,1
5355,4599990249.avi,0,3,0,0
5356,459999025.avi,1,3,0,0
5357,4000221001.avi,0,2,0,0
5358,4000221002.avi,1,3,0,0
5359,4000221006.avi,1,2,0,0
5360,4000221008.avi,0,3,0,0
5361,4000221009.avi,2,2,0,0
5362,4000221010.avi,2,2,1,1
5363,4000221011.avi,2,2,1,0
5364,4000221013.avi,3,2,0,0
5365,4000221014.avi,2,2,0,1
5366,4000221015.avi,3,2,3,0
5367,4000221016.avi,0,3,0,0
5368,4000221017.avi,0,3,0,0
5369,4000221018.avi,0,2,0,0
5370,4000221024.avi,3,2,0,1
5371,4000221033.avi,1,2,0,0
5372,4000221034.avi,2,2,0,0
5373,4000221035.avi,2,2,0,0
5374,4000221036.avi,3,2,0,0
5375,4000221040.avi,1,1,1,1
5376,4000221041.avi,2,2,0,0
5377,4000221042.avi,3,3,1,0
5378,4000221054.avi,0,2,0,0
5379,4000221055.avi,3,2,0,0
5380,4000221061.avi,0,3,0,0
5381,4000221062.avi,2,3,0,0
5382,4000221064.avi,1,2,0,1
5383,4000221065.avi,3,2,0,0
5384,4000221066.avi,2,2,0,0
5385,4000221067.avi,0,2,1,0
5386,4000221071.avi,2,2,0,0
5387,4000221072.avi,2,2,0,0
5388,4000222001.avi,0,3,0,0
5389,4000222003.avi,2,2,0,1
5390,4000222004.avi,2,3,0,0
5391,4000222007.avi,2,2,0,0
5392,4000222012.avi,0,3,0,0
5393,4000222013.avi,2,2,0,1
5394,4000222014.avi,2,2,1,1
5395,4000222015.avi,2,2,1,1
5396,4000222017.avi,2,2,0,0
5397,4000222031.avi,1,1,0,0
5398,4000222032.avi,2,0,2,2
5399,4000222035.avi,3,2,0,0
5400,4000222036.avi,2,1,0,0
5401,4000222038.avi,1,3,0,0
5402,4000222039.avi,2,3,0,0
5403,4000222040.avi,2,2,1,0
5404,4000222041.avi,2,1,0,0
5405,4000222042.avi,3,2,0,0
5406,4000222044.avi,3,2,1,0
5407,4000222045.avi,0,2,0,0
5408,4000222046.avi,0,3,0,0
5409,4000222051.avi,2,2,0,0
5410,4000222052.avi,2,2,0,0
5411,4000222054.avi,0,3,0,1
5412,4000222056.avi,1,2,0,0
5413,4000222057.avi,1,2,0,0
5414,4000222068.avi,2,2,2,2
5415,4000222069.avi,2,2,2,2
5416,4000222070.avi,2,3,0,0
5417,4000231001.avi,0,3,0,0
5418,4000231008.avi,1,2,0,0
5419,4000231010.avi,0,2,0,0
5420,4000231011.avi,0,3,0,0
5421,4000231012.avi,1,3,1,0
5422,4000231013.avi,1,2,1,0
5423,4000231014.avi,0,2,0,0
5424,4000231021.avi,0,3,0,0
5425,4000231032.avi,0,3,0,0
5426,4000231033.avi,1,2,1,1
5427,4000231034.avi,0,2,0,1
5428,4000231037.avi,0,3,1,1
5429,4000231038.avi,0,3,0,0
5430,4000231047.avi,1,2,0,0
5431,4000231049.avi,0,2,1,0
5432,4000231052.avi,1,2,1,0
5433,4000231060.avi,0,2,0,0
5434,4000231061.avi,1,2,0,0
5435,4000231063.avi,1,2,0,0
5436,4000231065.avi,0,3,0,0
5437,4000231070.avi,0,3,2,0
5438,4000231071.avi,1,2,0,0
5439,4000231073.avi,0,2,0,0
5440,4000231074.avi,0,3,0,0
5441,4000231081.avi,0,3,0,0
5442,4000232001.avi,0,2,1,0
5443,4000232004.avi,0,2,0,0
5444,4000232005.avi,1,2,0,0
5445,4000232006.avi,0,2,0,0
5446,4000232007.avi,0,3,0,0
5447,4000232010.avi,0,2,0,0
5448,4000232016.avi,0,3,0,0
5449,4000232017.avi,0,3,0,0
5450,4000232018.avi,0,3,0,0
5451,4000232022.avi,2,2,0,0
5452,4000232024.avi,0,2,0,0
5453,4000232027.avi,0,3,0,0
5454,4000232034.avi,0,2,0,0
5455,4000232035.avi,2,3,0,0
5456,4000232036.avi,0,3,1,1
5457,4000232037.avi,0,2,0,0
5458,4000232038.avi,0,2,0,0
5459,4000232042.avi,1,2,1,0
5460,4000232044.avi,0,3,0,0
5461,4000232045.avi,0,3,0,0
5462,4000232048.avi,0,2,0,0
5463,4000232051.avi,0,2,0,0
5464,4000232054.avi,1,2,0,0
5465,4000232059.avi,2,2,0,0
5466,4000232062.avi,2,2,0,0
5467,4000232065.avi,0,2,0,0
5468,4000232068.avi,1,3,0,0
5469,4000232071.avi,2,1,0,2
5470,4000232072.avi,1,2,0,0
5471,4000301002.avi,2,2,0,0
5472,4000301003.avi,2,2,1,1
5473,4000301005.avi,3,1,0,2
5474,4000301006.avi,2,1,1,0
5475,4000301007.avi,2,2,0,1
5476,4000301008.avi,1,2,0,0
5477,4000301010.avi,2,1,0,0
5478,4000301011.avi,2,0,0,0
5479,4000301012.avi,3,2,0,0
5480,4000301013.avi,1,2,0,0
5481,4000301014.avi,1,2,0,0
5482,4000301015.avi,3,2,0,0
5483,4000301016.avi,0,2,0,0
5484,4000301018.avi,0,2,0,0
5485,4000301019.avi,2,2,1,0
5486,4000301020.avi,1,2,0,0
5487,4000301021.avi,2,1,0,0
5488,4000301022.avi,2,3,1,0
5489,4000301023.avi,0,3,0,0
5490,4000301025.avi,0,3,0,0
5491,4000301026.avi,0,2,0,0
5492,4000301027.avi,0,2,2,0
5493,4000301028.avi,3,0,0,0
5494,4000301030.avi,0,0,0,0
5495,4000301031.avi,3,2,0,0
5496,4000301032.avi,0,3,0,0
5497,4000301034.avi,1,2,0,0
5498,4000301038.avi,0,3,0,0
5499,4000301039.avi,0,3,0,0
5500,4000301040.avi,3,3,0,0
5501,4000301041.avi,0,3,0,0
5502,4000301042.avi,0,0,0,0
5503,4000301043.avi,0,3,0,0
5504,4000301044.avi,0,2,1,0
5505,4000301045.avi,0,3,0,0
5506,4000301047.avi,0,3,0,0
5507,4000301049.avi,3,1,0,0
5508,4000301052.avi,0,3,0,0
5509,4000301053.avi,0,2,0,0
5510,4000301054.avi,1,2,0,0
5511,4000301055.avi,2,1,1,1
5512,4000301056.avi,1,2,0,0
5513,4000301057.avi,0,2,0,0
5514,4000301058.avi,3,2,0,0
5515,4000301059.avi,0,2,0,0
5516,4000301060.avi,1,1,0,0
5517,4000301061.avi,2,2,0,0
5518,4000301062.avi,0,2,0,0
5519,4000301063.avi,0,3,0,0
5520,4000301064.avi,0,2,0,0
5521,4000301065.avi,2,1,0,1
5522,4000301066.avi,3,1,0,0
5523,4000301067.avi,3,1,0,0
5524,4000301068.avi,3,2,0,0
5525,4000301069.avi,2,2,0,0
5526,4000301070.avi,3,0,1,0
5527,4000301071.avi,3,2,0,0
5528,4000301072.avi,0,3,0,0
5529,4000301073.avi,0,3,0,0
5530,4000301074.avi,0,2,0,0
5531,4000301076.avi,3,2,0,0
5532,4000301079.avi,3,2,0,0
5533,4000331001.avi,0,2,0,0
5534,4000331002.avi,0,2,0,0
5535,4000331003.avi,0,3,0,0
5536,4000331004.avi,0,3,0,0
5537,4000331005.avi,0,3,0,0
5538,4000331006.avi,0,3,1,1
5539,4000331007.avi,0,2,0,0
5540,4000331008.avi,0,3,0,0
5541,4000331011.avi,0,3,0,0
5542,4000331012.avi,0,3,0,0
5543,4000331013.avi,2,2,2,0
5544,4000331015.avi,1,2,1,2
5545,4000331017.avi,2,2,0,1
5546,4000331019.avi,0,3,0,0
5547,4000331020.avi,0,3,0,0
5548,4000331021.avi,1,2,1,1
5549,4000331022.avi,1,2,1,0
5550,4000331023.avi,0,3,0,0
5551,4000331025.avi,1,3,0,0
5552,4000331027.avi,0,3,0,0
5553,4000331029.avi,1,2,0,0
5554,4000331030.avi,0,2,0,0
5555,4000331031.avi,0,2,0,0
5556,4000331032.avi,0,2,0,0
5557,4000331033.avi,1,3,0,0
5558,4000331035.avi,0,3,0,0
5559,4000331036.avi,2,2,0,0
5560,4000331037.avi,2,2,1,1
5561,4000331038.avi,0,3,0,0
5562,4000331039.avi,1,2,1,0
5563,4000331040.avi,1,2,0,0
5564,4000331041.avi,1,2,0,0
5565,4000331042.avi,0,3,0,0
5566,4000331043.avi,1,3,0,0
5567,4000331044.avi,1,3,0,1
5568,4000331045.avi,0,2,0,0
5569,4000331046.avi,0,2,0,0
5570,4000331051.avi,2,2,0,0
5571,4000331052.avi,0,3,0,0
5572,4000331053.avi,0,3,0,0
5573,4000331054.avi,0,2,2,1
5574,4000331055.avi,2,2,0,0
5575,4000331056.avi,1,2,2,0
5576,4000331057.avi,0,3,0,2
5577,4000331058.avi,1,2,1,2
5578,4000331060.avi,1,2,0,0
5579,4000331062.avi,0,2,0,0
5580,4000331063.avi,2,2,0,0
5581,4000331064.avi,2,2,2,2
5582,4000331067.avi,0,3,1,0
5583,4000331068.avi,0,2,0,0
5584,4000331069.avi,0,2,0,1
5585,4000332001.avi,0,2,0,0
5586,4000332002.avi,1,2,0,0
5587,4000332007.avi,0,2,0,0
5588,4000332008.avi,1,3,0,0
5589,4000332009.avi,0,2,1,0
5590,4000332010.avi,1,2,0,0
5591,4000332012.avi,1,2,2,0
5592,4000332013.avi,0,2,0,0
5593,4000332014.avi,0,3,0,0
5594,4000332015.avi,2,2,1,1
5595,4000332017.avi,0,3,0,0
5596,4000332019.avi,0,2,0,0
5597,4000332020.avi,0,2,0,0
5598,4000332021.avi,1,2,0,0
5599,4000332022.avi,1,2,0,0
5600,4000332023.avi,1,2,1,1
5601,4000332025.avi,0,3,0,0
5602,4000332027.avi,0,2,0,0
5603,4000332030.avi,2,3,0,0
5604,4000332031.avi,2,2,0,0
5605,4000332032.avi,1,2,0,0
5606,4000332034.avi,1,3,0,0
5607,4000332035.avi,0,2,0,0
5608,4000332036.avi,1,3,0,0
5609,4000332037.avi,1,3,1,0
5610,4000332038.avi,1,2,0,0
5611,4000332039.avi,1,2,1,1
5612,4000332041.avi,0,3,0,0
5613,4000332044.avi,0,3,0,0
5614,4000332045.avi,2,3,0,0
5615,4000332046.avi,2,2,2,1
5616,4000332048.avi,0,3,0,0
5617,4000332050.avi,0,3,2,2
5618,4000332051.avi,2,2,0,0
5619,4000332052.avi,0,2,0,0
5620,4000332057.avi,1,2,0,0
5621,4000332059.avi,2,2,1,2
5622,4000332060.avi,0,3,2,0
5623,4000332061.avi,1,2,0,0
5624,4000332062.avi,0,2,0,0
5625,4000332063.avi,0,3,0,0
5626,4000332064.avi,1,2,0,0
5627,4000332066.avi,0,3,0,0
5628,4000332067.avi,0,3,0,0
5629,4000332068.avi,0,3,0,0
5630,4000332071.avi,1,2,0,1
5631,4000332072.avi,2,2,0,0
5632,4000332073.avi,2,2,2,0
5633,4000332074.avi,1,3,2,1
5634,4000332075.avi,2,2,2,2
5635,4000332077.avi,3,3,1,3
5636,4000332078.avi,2,2,0,1
5637,4000332079.avi,1,3,1,2
5638,4000332080.avi,0,3,0,0
5639,4000332081.avi,0,2,0,2
5640,4000332082.avi,3,1,2,0
5641,4100191001.avi,2,2,0,0
5642,4100191002.avi,0,2,0,1
5643,4100191003.avi,1,3,1,1
5644,4100191004.avi,0,3,0,0
5645,4100191006.avi,2,2,0,0
5646,4100191007.avi,1,2,0,0
5647,4100191008.avi,2,1,2,1
5648,4100191010.avi,1,2,2,0
5649,4100191012.avi,1,2,3,0
5650,4100191014.avi,2,2,0,0
5651,4100191016.avi,1,2,1,0
5652,4100191017.avi,2,2,2,1
5653,4100191018.avi,3,3,0,0
5654,4100191020.avi,3,3,2,1
5655,4100191021.avi,2,2,0,1
5656,4100191023.avi,1,2,2,1
5657,4100191024.avi,2,2,2,2
5658,4100191025.avi,2,2,1,0
5659,4100191026.avi,1,2,0,0
5660,4100191030.avi,3,3,0,0
5661,4100191031.avi,2,2,1,1
5662,4100191032.avi,3,2,0,0
5663,4100191033.avi,3,0,1,0
5664,4100191034.avi,2,3,2,0
5665,4100191035.avi,2,2,0,0
5666,4100191038.avi,2,2,0,1
5667,4100191039.avi,2,2,0,0
5668,4100191041.avi,2,1,0,0
5669,4100191042.avi,2,2,2,1
5670,4100191043.avi,2,2,0,0
5671,4100191045.avi,2,2,0,0
5672,4100191046.avi,2,2,0,0
5673,4100191052.avi,2,2,1,0
5674,4100191053.avi,2,2,0,0
5675,4100192001.avi,2,2,0,0
5676,4100192002.avi,2,2,1,1
5677,4100192003.avi,0,2,0,0
5678,4100192004.avi,2,2,0,0
5679,4100192005.avi,1,2,0,0
5680,4100192006.avi,2,3,0,0
5681,4100192007.avi,3,2,0,2
5682,4100192010.avi,2,1,1,2
5683,4100192011.avi,2,1,0,1
5684,4100192012.avi,2,2,0,2
5685,4100192013.avi,2,2,1,0
5686,4100192014.avi,3,3,0,0
5687,4100192015.avi,2,1,0,2
5688,4100192016.avi,0,1,0,0
5689,4100192019.avi,2,2,1,0
5690,4100192020.avi,2,2,2,0
5691,4100192022.avi,2,2,0,0
5692,4100192023.avi,0,3,0,0
5693,4100192024.avi,2,2,0,0
5694,4100192025.avi,0,3,0,0
5695,4100192026.avi,3,0,0,0
5696,4100192027.avi,2,2,1,1
5697,4100192028.avi,3,3,0,0
5698,4100192029.avi,3,0,3,0
5699,4100192031.avi,3,1,0,2
5700,4100192032.avi,2,3,0,0
5701,4100192033.avi,0,2,1,1
5702,4100192034.avi,2,2,1,0
5703,4100192036.avi,2,2,0,0
5704,4100192037.avi,2,2,3,2
5705,4100192038.avi,2,2,1,2
5706,4100192039.avi,2,2,0,0
5707,4100192040.avi,2,2,2,2
5708,4100192043.avi,2,2,1,1
5709,4100192044.avi,2,2,0,0
5710,4100192045.avi,3,2,0,0
5711,4100192046.avi,2,2,0,0
5712,4100192047.avi,3,3,0,0
5713,4100192048.avi,2,2,2,2
5714,4100192049.avi,3,1,1,1
5715,4100192050.avi,2,2,0,0
5716,4100192051.avi,1,2,0,0
5717,4100192052.avi,1,2,0,0
5718,4100192053.avi,3,1,1,0
5719,4100192054.avi,2,2,2,2
5720,4100192055.avi,3,2,0,0
5721,4100192056.avi,3,2,0,0
5722,4100192057.avi,0,3,0,0
5723,4100192058.avi,1,2,0,0
5724,4100192060.avi,2,1,1,1
5725,4100192061.avi,0,2,0,0
5726,4100192062.avi,2,3,0,0
5727,4100192063.avi,2,2,0,0
5728,4100192066.avi,1,2,0,0
5729,4100192068.avi,2,2,0,0
5730,4100201001.avi,0,3,0,0
5731,4100201003.avi,2,2,1,0
5732,4100201004.avi,0,3,0,0
5733,4100201005.avi,1,2,1,1
5734,4100201006.avi,2,2,1,1
5735,4100201007.avi,1,2,1,1
5736,4100201008.avi,0,3,0,0
5737,4100201009.avi,1,2,0,0
5738,4100201010.avi,0,3,0,0
5739,4100201011.avi,3,2,0,0
5740,4100201013.avi,2,3,1,0
5741,4100201014.avi,0,3,0,0
5742,4100201016.avi,2,2,0,0
5743,4100201017.avi,0,3,0,0
5744,4100201018.avi,0,3,0,0
5745,4100201020.avi,0,3,0,0
5746,4100201021.avi,1,2,0,1
5747,4100201022.avi,0,3,0,0
5748,4100201023.avi,1,3,0,0
5749,4100201024.avi,0,3,0,0
5750,4100201025.avi,0,3,0,0
5751,4100201026.avi,0,2,2,0
5752,4100201027.avi,0,2,0,0
5753,4100201030.avi,3,1,0,0
5754,4100201031.avi,0,3,0,0
5755,4100201032.avi,3,1,1,0
5756,4100201033.avi,3,2,0,0
5757,4100201034.avi,2,2,0,0
5758,4100201035.avi,2,3,1,0
5759,4100201039.avi,1,1,2,1
5760,4100201040.avi,0,3,0,0
5761,4100201041.avi,0,2,0,0
5762,4100201042.avi,2,3,0,0
5763,4100201043.avi,2,1,2,2
5764,4100201044.avi,3,2,1,0
5765,4100201045.avi,0,2,0,0
5766,4100201046.avi,1,2,1,1
5767,4100201048.avi,2,2,0,0
5768,4100201049.avi,1,3,0,0
5769,4100201051.avi,1,3,0,0
5770,4100201052.avi,0,2,0,0
5771,4100201053.avi,2,2,0,0
5772,4100201054.avi,0,3,0,0
5773,4100201055.avi,0,3,0,0
5774,4100201056.avi,0,2,2,0
5775,4100201058.avi,2,3,1,0
5776,4100201059.avi,1,2,0,0
5777,4100201060.avi,1,2,0,0
5778,4100201061.avi,0,0,0,0
5779,4100201062.avi,1,3,1,1
5780,4100201063.avi,0,2,0,0
5781,4100201064.avi,0,2,0,0
5782,4100201068.avi,0,3,0,0
5783,4100201069.avi,0,3,1,1
5784,4100201071.avi,1,2,0,0
5785,4100201072.avi,1,3,1,0
5786,4100201073.avi,0,3,0,0
5787,4100201074.avi,0,2,1,0
5788,4100201075.avi,0,3,1,0
5789,4100201076.avi,1,2,2,1
5790,4100201078.avi,0,3,0,0
5791,4100201079.avi,2,3,1,0
5792,4100201081.avi,0,2,0,0
5793,4100201082.avi,1,2,0,0
5794,4100202001.avi,1,2,0,0
5795,4100202004.avi,2,2,1,0
5796,4100202005.avi,2,2,0,0
5797,4100202006.avi,2,2,1,1
5798,4100202007.avi,0,3,0,0
5799,4100202008.avi,1,3,0,0
5800,4100202009.avi,0,3,0,0
5801,4100202010.avi,0,2,0,0
5802,4100202011.avi,0,2,0,0
5803,4100202012.avi,0,2,1,1
5804,4100202013.avi,2,2,1,1
5805,4100202014.avi,0,1,0,1
5806,4100202015.avi,0,3,0,1
5807,4100202016.avi,2,3,1,0
5808,4100202017.avi,0,3,0,0
5809,4100202018.avi,2,2,0,0
5810,4100202019.avi,0,3,1,0
